timestamp,symbol,strategy_type,entry_price,stop_loss,take_profit,strategy_score,confidence,risk_level,exit_price,exit_timestamp,pnl,return_pct,duration_minutes,exit_reason,entry_timing_score,exit_timing_score,risk_mgmt_score,pnl_ratio,target_return_pct
2025-08-11 19:36:17.812434,BTCUSDT,breakout,44521.06798760103,43630.64662784901,46301.910707105075,85.0,0.500178937584173,medium,43671.94986352034,2025-08-11 20:36:17.812434,-19.07227662007496,-1.907227662007496,60.0,timeout,85.0,76.5,50.0178937584173,-0.0004283876708749782,-1.907227662007496
2025-08-11 19:37:17.812434,BTCUSDT,breakout,44518.85041966691,43628.47341127357,46299.604436453585,93.0,0.5002881371599623,medium,43628.47341127357,2025-08-11 20:37:17.812434,-20.000000000000075,-2.000000000000007,60.0,stop_loss,93.0,83.7,50.028813715996236,-0.0004492478986196992,-2.000000000000007
2025-08-11 19:38:17.812434,BTCUSDT,breakout,44597.97970790694,43706.0201137488,46381.89889622322,85.0,0.5006969482503691,medium,43706.0201137488,2025-08-11 20:31:17.812434,-20.000000000000092,-2.000000000000009,53.0,stop_loss,85.0,76.5,50.06969482503691,-0.00044845080721121137,-2.000000000000009
2025-08-11 19:39:17.812434,BTCUSDT,breakout,44479.969593194764,43590.370201330865,46259.16837692256,85.0,0.5007362991833132,medium,43590.370201330865,2025-08-11 20:37:17.812434,-20.000000000000096,-2.0000000000000098,58.0,stop_loss,85.0,76.5,50.07362991833132,-0.0004496405951468997,-2.0000000000000098
2025-08-11 19:40:17.812434,BTCUSDT,breakout,44637.11502073956,43744.37272032477,46422.59962156915,85.0,0.5008070031077078,medium,43744.37272032477,2025-08-11 20:29:17.812434,-20.000000000000043,-2.000000000000004,49.0,stop_loss,85.0,76.5,50.08070031077077,-0.00044805763075654695,-2.000000000000004
2025-08-11 19:41:17.812434,BTCUSDT,breakout,44719.586856320675,43825.19511919426,46508.3703305735,80.0,0.5014357268483778,medium,43825.19511919426,2025-08-11 20:29:17.812434,-20.000000000000096,-2.0000000000000098,48.0,stop_loss,80.0,72.0,50.14357268483778,-0.0004472313231394107,-2.0000000000000098
2025-08-11 19:42:17.812434,BTCUSDT,breakout,44565.815752266935,43674.499437221595,46348.448382357616,85.0,0.5015585079844831,medium,43674.499437221595,2025-08-11 20:33:17.812434,-20.000000000000032,-2.000000000000003,51.0,stop_loss,85.0,76.5,50.15585079844831,-0.00044877446227342287,-2.000000000000003
2025-08-11 19:43:17.812434,BTCUSDT,breakout,44640.60693532161,43747.79479661518,46426.23121273447,93.0,0.5016838345163438,medium,43747.79479661518,2025-08-11 20:29:17.812434,-19.999999999999975,-1.9999999999999976,46.0,stop_loss,93.0,83.7,50.16838345163438,-0.000448022582420919,-1.9999999999999976
2025-08-11 19:44:17.812434,BTCUSDT,breakout,44681.231593272976,43787.60696140752,46468.480857003895,80.0,0.5024673938530047,medium,43787.60696140752,2025-08-11 20:29:17.812434,-19.999999999999996,-1.9999999999999998,45.0,stop_loss,80.0,72.0,50.246739385300465,-0.00044761523545405393,-1.9999999999999998
2025-08-11 19:45:17.812434,BTCUSDT,breakout,44856.06564845665,43958.94433548752,46650.30827439492,80.0,0.5029584354216353,medium,43958.94433548752,2025-08-11 20:14:17.812434,-19.999999999999964,-1.9999999999999967,29.0,stop_loss,80.0,72.0,50.29584354216353,-0.0004458705798395874,-1.9999999999999967
2025-08-11 19:46:17.812434,BTCUSDT,breakout,44847.56240881876,43950.61116064239,46641.46490517152,80.0,0.50322509818111,medium,43950.61116064239,2025-08-11 20:14:17.812434,-19.99999999999997,-1.9999999999999973,28.0,stop_loss,80.0,72.0,50.32250981811101,-0.00044595511831133994,-1.9999999999999973
2025-08-11 19:47:17.812434,BTCUSDT,breakout,44890.935925250364,43993.11720674536,46686.57336226038,80.0,0.5042035596915889,medium,43993.11720674536,2025-08-11 20:14:17.812434,-19.999999999999943,-1.9999999999999942,27.0,stop_loss,80.0,72.0,50.42035596915889,-0.0004455242375276541,-1.9999999999999942
2025-08-11 19:48:17.812434,BTCUSDT,breakout,44906.14719103844,44008.024247217676,46702.39307867998,80.0,0.504967457605489,medium,44008.024247217676,2025-08-11 20:14:17.812434,-19.999999999999947,-1.999999999999995,26.0,stop_loss,80.0,72.0,50.4967457605489,-0.0004453733230534457,-1.999999999999995
2025-08-11 19:49:17.812434,BTCUSDT,breakout,44803.98037735359,43907.90076980652,46596.13959244773,80.0,0.5051542448891324,medium,43907.90076980652,2025-08-11 20:14:17.812434,-19.999999999999996,-1.9999999999999998,25.0,stop_loss,80.0,72.0,50.51542448891324,-0.0004463889107966198,-1.9999999999999998
2025-08-11 19:50:17.812434,BTCUSDT,breakout,44699.04873378092,43805.067759105295,46487.010683132154,85.0,0.5041553865528673,medium,43805.067759105295,2025-08-11 20:29:17.812434,-20.000000000000078,-2.0000000000000075,39.0,stop_loss,85.0,76.5,50.41553865528673,-0.00044743681502298395,-2.0000000000000075
2025-08-11 19:51:17.812434,BTCUSDT,breakout,44722.59550051137,43828.143590501146,46511.49932053183,85.0,0.5033211450463887,medium,43828.143590501146,2025-08-11 20:29:17.812434,-19.999999999999968,-1.999999999999997,38.0,stop_loss,85.0,76.5,50.33211450463887,-0.00044720123633636784,-1.999999999999997
2025-08-11 19:52:17.812434,BTCUSDT,breakout,44841.00385738784,43944.183780240084,46634.644011683355,85.0,0.502721145903834,medium,43944.183780240084,2025-08-11 20:14:17.812434,-20.0,-2.0,22.0,stop_loss,85.0,76.5,50.272114590383396,-0.00044602034476319763,-2.0
2025-08-11 19:53:17.812434,BTCUSDT,breakout,44719.6155751863,43825.22326368257,46508.40019819375,85.0,0.5016258396747337,medium,43825.22326368257,2025-08-11 20:29:17.812434,-19.99999999999998,-1.999999999999998,36.0,stop_loss,85.0,76.5,50.162583967473374,-0.0004472310359281674,-1.999999999999998
2025-08-11 19:54:17.812434,BTCUSDT,breakout,44757.49434735541,43862.3444604083,46547.79412124963,85.0,0.5010956901062665,medium,43862.3444604083,2025-08-11 20:26:17.812434,-20.000000000000057,-2.0000000000000058,32.0,stop_loss,85.0,76.5,50.10956901062665,-0.00044685253925931176,-2.0000000000000058
2025-08-11 19:55:17.812434,BTCUSDT,breakout,44768.531731802985,43873.16109716692,46559.273001075104,85.0,0.5011874170516144,medium,43873.16109716692,2025-08-11 20:26:17.812434,-20.000000000000078,-2.0000000000000075,31.0,stop_loss,85.0,76.5,50.11874170516144,-0.00044674237073074116,-2.0000000000000075
2025-08-11 19:56:17.812434,BTCUSDT,breakout,44654.459807288345,43761.37061114258,46440.63819957988,85.0,0.5007333310843424,medium,43761.37061114258,2025-08-11 20:29:17.812434,-20.00000000000001,-2.000000000000001,33.0,stop_loss,85.0,76.5,50.073333108434234,-0.00044788359519547206,-2.000000000000001
2025-08-11 19:58:17.812434,BTCUSDT,breakout,44834.820964072576,43938.12454479112,46628.21380263548,85.0,0.5001839854619785,medium,43938.12454479112,2025-08-11 20:14:17.812434,-20.000000000000092,-2.0000000000000093,16.0,stop_loss,85.0,76.5,50.01839854619785,-0.0004460818526748811,-2.0000000000000093
2025-08-11 19:59:17.812434,BTCUSDT,breakout,44923.601599935566,44025.129567936856,46720.54566393299,85.0,0.5004305451809967,medium,44025.129567936856,2025-08-11 20:14:17.812434,-19.999999999999968,-1.999999999999997,15.0,stop_loss,85.0,76.5,50.04305451809967,-0.00044520027975737046,-1.999999999999997
2025-08-11 20:00:17.812434,BTCUSDT,breakout,45034.591522918745,44133.89969246037,46835.97518383549,85.0,0.5011748597598983,medium,44133.89969246037,2025-08-11 20:13:17.812434,-19.999999999999982,-1.9999999999999982,13.0,stop_loss,85.0,76.5,50.11748597598983,-0.0004441030621943511,-1.9999999999999982
2025-08-11 20:01:17.812434,BTCUSDT,breakout,44922.254059001454,44023.80897782143,46719.144221361516,93.0,0.5021441506048238,medium,44023.80897782143,2025-08-11 20:14:17.812434,-19.999999999999954,-1.9999999999999956,13.0,stop_loss,93.0,83.7,50.214415060482374,-0.00044521363451022964,-1.9999999999999956
2025-08-11 20:02:17.812434,BTCUSDT,breakout,44794.05255717347,43898.17150603,46585.81465946041,85.0,0.5022641406694567,medium,43898.17150603,2025-08-11 20:24:17.812434,-20.000000000000043,-2.000000000000004,22.0,stop_loss,85.0,76.5,50.226414066945665,-0.0004464878451100798,-2.000000000000004
2025-08-11 20:03:17.812434,BTCUSDT,breakout,44767.33872748685,43871.99195293711,46558.032276586324,93.0,0.5018211856089977,medium,43871.99195293711,2025-08-11 20:26:17.812434,-20.00000000000007,-2.000000000000007,23.0,stop_loss,93.0,83.7,50.18211856089977,-0.00044675427596325274,-2.000000000000007
2025-08-11 20:04:17.812434,BTCUSDT,breakout,44727.31793769775,43832.77157894379,46516.41065520566,85.0,0.5008935777446305,medium,43832.77157894379,2025-08-11 20:29:17.812434,-20.000000000000025,-2.0000000000000027,25.0,stop_loss,85.0,76.5,50.08935777446305,-0.0004471540195604558,-2.0000000000000027
2025-08-11 20:53:17.812434,BTCUSDT,breakout,43532.803328670234,42662.14726209683,45274.11546181705,85.0,0.5001405773840839,medium,44434.67870420371,2025-08-11 21:53:17.812434,20.71714446516039,2.0717144465160393,60.0,timeout,85.0,76.5,50.01405773840839,0.0004758973206652259,2.0717144465160393
2025-08-11 20:54:17.812434,BTCUSDT,breakout,43432.23569239068,42563.59097854286,45169.525120086306,85.0,0.5002996811229493,medium,44357.300950585675,2025-08-11 21:54:17.812434,21.2990476646605,2.12990476646605,60.0,timeout,85.0,76.5,50.02996811229493,0.0004903972205232826,2.12990476646605
2025-08-11 20:55:17.812434,BTCUSDT,breakout,43613.90913070806,42741.630948093894,45358.46549593638,80.0,0.5013589187002296,medium,44227.89967539816,2025-08-11 21:55:17.812434,14.077860868880455,1.4077860868880454,60.0,timeout,80.0,72.0,50.13589187002297,0.00032278374375225156,1.4077860868880454
