timestamp,symbol,strategy_type,entry_price,stop_loss,take_profit,strategy_score,confidence,risk_level,exit_price,exit_timestamp,pnl,return_pct,duration_minutes,exit_reason,entry_timing_score,exit_timing_score,risk_mgmt_score,pnl_ratio,target_return_pct
2025-08-09 17:58:39.272992,BTCUSDT,breakout,45154.21740004618,44251.133052045254,46960.38609604803,93.0,0.5023278783046902,medium,45911.16998135449,2025-08-09 18:58:39.272992,16.76371831676425,1.6763718316764251,60.0,timeout,93.0,83.7,50.232787830469015,0.00037125476382959317,1.6763718316764251
2025-08-09 18:00:39.272992,BTCUSDT,breakout,45303.98761205449,44397.90785981339,47116.14711653667,80.0,0.5045300262305219,medium,45744.904350005,2025-08-09 19:00:39.272992,9.732404611403279,0.9732404611403279,60.0,timeout,80.0,72.0,50.45300262305219,0.00021482445860491274,0.9732404611403279
2025-08-09 18:01:39.272992,BTCUSDT,breakout,45417.3337032135,44508.98702914923,47234.02705134205,88.0,0.5054396045405292,medium,45756.09392385828,2025-08-09 19:01:39.272992,7.458831089875457,0.7458831089875457,60.0,timeout,88.0,79.2,50.543960454052915,0.00016422873122883715,0.7458831089875457
2025-08-09 18:02:39.272992,BTCUSDT,breakout,45459.43851736395,44550.24974701667,47277.81605805851,88.0,0.5060411312130685,medium,45872.400287457946,2025-08-09 19:02:39.272992,9.084181053759721,0.9084181053759721,60.0,timeout,88.0,79.2,50.604113121306845,0.00019983047195556265,0.9084181053759721
2025-08-09 18:06:39.272992,BTCUSDT,breakout,45392.79808298353,44484.94212132386,47208.51000630287,88.0,0.5056597538492235,medium,45978.38575820121,2025-08-09 19:06:39.272992,12.900453374721678,1.2900453374721679,60.0,timeout,88.0,79.2,50.565975384922346,0.0002841960381278565,1.2900453374721679
2025-08-09 18:10:39.272992,BTCUSDT,breakout,45507.10185026651,44596.95981326118,47327.38592427717,80.0,0.5042377696371904,medium,46143.65876438114,2025-08-09 19:10:39.272992,13.988078524734826,1.3988078524734826,60.0,timeout,80.0,72.0,50.423776963719035,0.00030738231959398895,1.3988078524734826
2025-08-09 18:11:39.272992,BTCUSDT,breakout,45560.101809518084,44648.89977332772,47382.50588189881,80.0,0.5041703923079055,medium,46066.64896151002,2025-08-09 19:11:39.272992,11.118218174967144,1.1118218174967145,60.0,timeout,80.0,72.0,50.41703923079055,0.00024403409416096623,1.1118218174967145
2025-08-09 18:13:39.272992,BTCUSDT,breakout,45535.21767805384,44624.513324492764,47356.626385176,80.0,0.5038101348292429,medium,46341.49981587249,2025-08-09 19:13:39.272992,17.706781232919084,1.7706781232919084,60.0,timeout,80.0,72.0,50.38101348292429,0.00038885904440186844,1.7706781232919084
2025-08-09 18:14:39.272992,BTCUSDT,breakout,45513.91898868845,44603.64060891468,47334.475748235986,80.0,0.503718774677861,medium,46415.22602074533,2025-08-09 19:14:39.272992,19.802887821654775,1.9802887821654773,60.0,timeout,80.0,72.0,50.3718774677861,0.0004350952029988096,1.9802887821654773
2025-08-09 18:15:39.272992,BTCUSDT,breakout,45625.03947713975,44712.53868759695,47450.04105622534,80.0,0.5034774535480159,medium,46376.68417002269,2025-08-09 19:15:39.272992,16.474389973066167,1.6474389973066168,60.0,timeout,80.0,72.0,50.34774535480159,0.0003610822075303759,1.6474389973066168
2025-08-09 18:16:39.272992,BTCUSDT,breakout,45538.72191749764,44627.94747914769,47360.270794197546,85.0,0.5029114483162932,medium,46281.71575997344,2025-08-09 19:16:39.272992,16.3156498731317,1.6315649873131701,60.0,timeout,85.0,76.5,50.29114483162932,0.00035828080337192404,1.6315649873131701
2025-08-09 18:17:39.272992,BTCUSDT,breakout,45495.89689418495,44585.97895630125,47315.73276995235,85.0,0.502094584521,medium,46207.66399879394,2025-08-09 19:17:39.272992,15.644643873367915,1.5644643873367916,60.0,timeout,85.0,76.5,50.209458452099994,0.0003438693363877289,1.5644643873367916
2025-08-09 18:18:39.272992,BTCUSDT,breakout,45362.49856261334,44455.24859136107,47176.99850511788,85.0,0.5011050842730067,medium,46182.96604401064,2025-08-09 19:18:39.272992,18.086911157788503,1.8086911157788501,60.0,timeout,85.0,76.5,50.11050842730067,0.0003987194649964738,1.8086911157788501
2025-08-09 18:44:39.272992,BTCUSDT,breakout,45195.717808708636,44291.80345253446,47003.54652105698,93.0,0.5009457881978363,medium,46505.4902786522,2025-08-09 19:44:39.272992,28.98001256418119,2.898001256418119,60.0,timeout,93.0,83.7,50.09457881978363,0.0006412114680164924,2.898001256418119
2025-08-09 18:45:39.272992,BTCUSDT,breakout,45238.566483507355,44333.79515383721,47048.10914284765,85.0,0.5017164996947834,medium,46463.28564494329,2025-08-09 19:45:39.272992,27.072457344165162,2.7072457344165164,60.0,timeout,85.0,76.5,50.17164996947834,0.0005984375599972864,2.7072457344165164
2025-08-09 18:46:39.272992,BTCUSDT,breakout,45244.68457386958,44339.79088239218,47054.47195682436,93.0,0.5020954601036837,medium,46630.17365597032,2025-08-09 19:46:39.272992,30.622140371841876,3.0622140371841877,60.0,timeout,93.0,83.7,50.20954601036836,0.0006768118876339179,3.0622140371841877
2025-08-09 18:47:39.272992,BTCUSDT,breakout,45171.79720982676,44268.36126563022,46978.66909821983,85.0,0.5017677479496222,medium,46539.207300772636,2025-08-09 19:47:39.272992,30.27132360030188,3.027132360030188,60.0,timeout,85.0,76.5,50.17677479496222,0.0006701376847967563,3.027132360030188
