timestamp,symbol,strategy_type,entry_price,stop_loss,take_profit,strategy_score,confidence,risk_level,exit_price,exit_timestamp,pnl,return_pct,duration_minutes,exit_reason,entry_timing_score,exit_timing_score,risk_mgmt_score,pnl_ratio,target_return_pct
2020-01-02 00:00:00,BTCUSDT,breakout,45138.46072366964,44235.691509196244,46943.99915261642,85.0,0.5010285313653238,medium,45844.125042404965,2020-01-04 12:00:00,15.63332704354472,1.5633327043544718,3600.0,timeout,85.0,76.5,50.102853136532374,0.0003463416074209845,1.5633327043544718
2020-01-02 01:00:00,BTCUSDT,breakout,45174.027261591604,44270.54671635977,46980.98835205527,85.0,0.5023097330801632,medium,45838.96161168187,2020-01-04 13:00:00,14.719394979770092,1.471939497977009,3600.0,timeout,85.0,76.5,50.230973308016324,0.0003258375635746116,1.471939497977009
2020-01-02 02:00:00,BTCUSDT,breakout,45173.07581565782,44269.61429934466,46979.998848284136,85.0,0.5026634077938597,medium,45686.43032105699,2020-01-04 14:00:00,11.364169831916362,1.1364169831916362,3600.0,timeout,85.0,76.5,50.26634077938596,0.000251569538419107,1.1364169831916362
2020-01-02 14:00:00,BTCUSDT,breakout,45373.88277941446,44466.40512382617,47188.83809059104,80.0,0.5041532761721178,medium,46044.121847937444,2020-01-05 02:00:00,14.771472650497142,1.4771472650497142,3600.0,timeout,80.0,72.0,50.41532761721178,0.0003255501126564105,1.4771472650497142
2020-01-02 15:00:00,BTCUSDT,breakout,45293.66707022762,44387.79372882306,47105.41375303672,85.0,0.5032900165893658,medium,46081.542387636444,2020-01-05 03:00:00,17.39482290509245,1.7394822905092449,3600.0,timeout,85.0,76.5,50.329001658936576,0.00038404536506443296,1.7394822905092449
2020-01-02 16:00:00,BTCUSDT,breakout,45425.32131562586,44516.81488931334,47242.33416825089,80.0,0.5026569244817668,medium,46160.167707035114,2020-01-05 04:00:00,16.177021320407864,1.6177021320407863,3600.0,timeout,80.0,72.0,50.26569244817668,0.00035612343186316943,1.6177021320407863
2020-01-02 17:00:00,BTCUSDT,breakout,45374.934428320776,44467.43573975436,47189.931805453605,80.0,0.5019675280713034,medium,46237.926525832954,2020-01-05 05:00:00,19.019137071712038,1.9019137071712038,3600.0,timeout,80.0,72.0,50.19675280713034,0.0004191551417392515,1.9019137071712038
2020-01-02 18:00:00,BTCUSDT,breakout,45380.82744915556,44473.210900172446,47196.06054712178,85.0,0.501131526779515,medium,46337.94310420396,2020-01-05 06:00:00,21.090749306427885,2.1090749306427887,3600.0,timeout,85.0,76.5,50.1131526779515,0.0004647502148359426,2.1090749306427887
2020-01-02 19:00:00,BTCUSDT,breakout,45313.15576586295,44406.89265054569,47125.68199649747,85.0,0.5006502386008549,medium,46384.51848169938,2020-01-05 07:00:00,23.64352466140849,2.3643524661408493,3600.0,timeout,85.0,76.5,50.06502386008549,0.0005217805792114029,2.3643524661408493
2020-01-02 20:00:00,BTCUSDT,breakout,45385.68059089968,44477.96697908169,47201.10781453567,93.0,0.5007833133887614,medium,46324.19775894113,2020-01-05 08:00:00,20.678706495582052,2.067870649558205,3600.0,timeout,93.0,83.7,50.07833133887614,0.00045562182226542076,2.067870649558205
2020-01-02 21:00:00,BTCUSDT,breakout,45357.206808974384,44450.0626727949,47171.49508133336,85.0,0.5002807943051316,medium,46438.93859846385,2020-01-05 09:00:00,23.849171181225255,2.3849171181225257,3600.0,timeout,85.0,76.5,50.02807943051316,0.0005258077571149389,2.3849171181225257
2020-01-02 22:00:00,BTCUSDT,breakout,45587.733695010334,44675.97902111013,47411.24304281075,93.0,0.5007617501031164,medium,46373.503980371905,2020-01-05 10:00:00,17.23644107027795,1.7236441070277952,3600.0,timeout,93.0,83.7,50.076175010311644,0.00037809383518805,1.7236441070277952
2020-01-02 23:00:00,BTCUSDT,breakout,45660.71745292444,44747.50310386594,47487.146151041416,85.0,0.5014162804046551,medium,46259.92746095823,2020-01-05 11:00:00,13.123096645416677,1.3123096645416676,3600.0,timeout,85.0,76.5,50.14162804046551,0.0002874045213798142,1.3123096645416676
2020-01-03 00:00:00,BTCUSDT,breakout,45753.7811955006,44838.70557159058,47583.93244332062,88.0,0.5027352870938301,medium,46415.71429255029,2020-01-05 12:00:00,14.467287287608702,1.44672872876087,3600.0,timeout,88.0,79.2,50.27352870938301,0.0003161987252111834,1.44672872876087
2020-01-03 01:00:00,BTCUSDT,breakout,45582.907752834086,44671.2495977774,47406.224062947455,93.0,0.5031809179414762,medium,46401.56850947137,2020-01-05 13:00:00,17.959818646856384,1.7959818646856383,3600.0,timeout,93.0,83.7,50.31809179414763,0.00039400335635103806,1.7959818646856383
2020-01-03 02:00:00,BTCUSDT,breakout,45665.99051836092,44752.670707993704,47492.63013909536,85.0,0.5040706262522995,medium,46390.641284334866,2020-01-05 14:00:00,15.868499899998518,1.5868499899998518,3600.0,timeout,85.0,76.5,50.40706262522995,0.00034749054427316695,1.5868499899998518
2020-01-03 03:00:00,BTCUSDT,breakout,45634.02732964806,44721.346783055094,47459.38842283398,85.0,0.504125947277566,medium,46360.23206869511,2020-01-05 15:00:00,15.913667531492338,1.591366753149234,3600.0,timeout,85.0,76.5,50.4125947277566,0.0003487237147958966,1.591366753149234
2020-01-03 04:00:00,BTCUSDT,breakout,45753.15594637033,44838.092827442924,47583.28218422514,80.0,0.5041531471382665,medium,46230.02365056075,2020-01-05 16:00:00,10.422618818893817,1.0422618818893816,3600.0,timeout,80.0,72.0,50.41531471382665,0.00022780109051079916,1.0422618818893816
2020-01-03 05:00:00,BTCUSDT,breakout,45586.512975065176,44674.78271556387,47409.97349406779,80.0,0.5033094877050633,medium,46254.104469279955,2020-01-05 17:00:00,14.644495721353751,1.4644495721353752,3600.0,timeout,80.0,72.0,50.33094877050633,0.00032124623634547284,1.4644495721353752
2020-01-03 06:00:00,BTCUSDT,breakout,45608.383485092454,44696.215815390606,47432.71882449615,85.0,0.5031724141109081,medium,46236.032065811116,2020-01-05 18:00:00,13.761693196686414,1.3761693196686413,3600.0,timeout,85.0,76.5,50.317241411090805,0.00030173604379520616,1.3761693196686413
2020-01-03 07:00:00,BTCUSDT,breakout,45699.61889837179,44785.62652040435,47527.60365430666,80.0,0.5030185939380623,medium,46387.40009928518,2020-01-05 19:00:00,15.05004237437737,1.5050042374377368,3600.0,timeout,80.0,72.0,50.301859393806225,0.0003293253365601607,1.5050042374377368
2020-01-03 08:00:00,BTCUSDT,breakout,45663.46071059763,44750.191496385676,47489.99913902154,80.0,0.5029177841726432,medium,46300.511137473695,2020-01-05 20:00:00,13.950988754740086,1.3950988754740086,3600.0,timeout,80.0,72.0,50.29177841726432,0.00030551755249470883,1.3950988754740086
2020-01-03 09:00:00,BTCUSDT,breakout,45688.16158757238,44774.39835582093,47515.688051075274,80.0,0.5024104623167579,medium,46362.63053379913,2020-01-05 21:00:00,14.762444423025567,1.4762444423025567,3600.0,timeout,80.0,72.0,50.24104623167579,0.00032311311968046214,1.4762444423025567
2020-01-03 10:00:00,BTCUSDT,breakout,45777.99367252215,44862.4337990717,47609.11341942304,80.0,0.5028064681115062,medium,46528.87123255806,2020-01-05 22:00:00,16.402587789394875,1.6402587789394876,3600.0,timeout,80.0,72.0,50.28064681115062,0.00035830726673459235,1.6402587789394876
2020-01-03 11:00:00,BTCUSDT,breakout,45548.95785047057,44637.97869346116,47370.9161644894,85.0,0.5022647921218883,medium,46522.88456097338,2020-01-05 23:00:00,21.381975712815358,2.1381975712815358,3600.0,timeout,85.0,76.5,50.226479212188835,0.0004694284287032147,2.1381975712815358
2020-01-03 12:00:00,BTCUSDT,breakout,45506.30870943855,44596.182535249776,47326.56105781609,93.0,0.501327453776406,medium,46445.208574836324,2020-01-06 00:00:00,20.632301147357992,2.0632301147357994,3600.0,timeout,93.0,83.7,50.132745377640596,0.00045339430361396484,2.0632301147357994
2020-01-03 13:00:00,BTCUSDT,breakout,45363.16655464332,44455.90322355046,47177.69321682906,80.0,0.5000226046605194,medium,46434.811146689724,2020-01-06 01:00:00,23.623672539603845,2.3623672539603846,3600.0,timeout,80.0,72.0,50.002260466051936,0.0005207677138487978,2.3623672539603846
2020-01-04 04:00:00,BTCUSDT,trend,45578.747312488165,46490.32225873793,43755.59741998864,84.5,0.40065184148307403,medium,46490.32225873793,2020-01-05 19:00:00,-19.99999999999998,1.999999999999998,2340.0,stop_loss,84.5,76.05,40.0651841483074,-0.00043880100220569597,1.999999999999998
2020-01-04 05:00:00,BTCUSDT,breakout,45641.8513051821,44729.01427907846,47467.525357389386,80.0,0.501319993608642,medium,46144.63564163716,2020-01-06 17:00:00,11.015862023063292,1.1015862023063292,3600.0,timeout,80.0,72.0,50.1319993608642,0.00024135440846617388,1.1015862023063292
2020-01-04 06:00:00,BTCUSDT,breakout,45501.563382279666,44591.53211463407,47321.625917570855,93.0,0.5028962204891216,medium,46246.55707246933,2020-01-06 18:00:00,16.372925121948647,1.6372925121948645,3600.0,timeout,93.0,83.7,50.289622048912165,0.00035983214432418805,1.6372925121948645
2020-01-04 07:00:00,BTCUSDT,breakout,45600.24006019433,44688.23525899044,47424.2496626021,85.0,0.5033633995798088,medium,46283.54234892309,2020-01-06 19:00:00,14.984620428023398,1.4984620428023399,3600.0,timeout,85.0,76.5,50.33633995798088,0.0003286083671542746,1.4984620428023399
