timestamp,symbol,strategy_type,entry_price,stop_loss,take_profit,strategy_score,confidence,risk_level,exit_price,exit_timestamp,pnl,return_pct,duration_minutes,exit_reason,entry_timing_score,exit_timing_score,risk_mgmt_score,pnl_ratio,target_return_pct
2025-08-11 02:42:20.146187,BTCUSDT,breakout,45355.525206603816,44448.41470247174,47169.74621486797,85.0,0.5020741893563928,medium,45207.6702406021,2025-08-11 03:42:20.146187,-3.25991078988075,-0.325991078988075,60.0,timeout,85.0,76.5,50.20741893563928,-7.187461229985059e-05,-0.325991078988075
2025-08-11 02:43:20.146187,BTCUSDT,breakout,45271.32480856339,44365.89831239212,47082.17780090593,85.0,0.5006662320637351,medium,45113.28839725418,2025-08-11 03:43:20.146187,-3.490872245897112,-0.3490872245897112,60.0,timeout,85.0,76.5,50.06662320637351,-7.711000861270994e-05,-0.3490872245897112
2025-08-11 02:52:20.146187,BTCUSDT,breakout,45448.26539275379,44539.300084898714,47266.19600846394,93.0,0.500153753588669,medium,45114.94775763141,2025-08-11 03:52:20.146187,-7.334001248274808,-0.7334001248274807,60.0,timeout,93.0,83.7,50.0153753588669,-0.0001613703226051864,-0.7334001248274807
2025-08-11 02:53:20.146187,BTCUSDT,breakout,45561.704040296434,44650.4699594905,47384.172201908295,85.0,0.5008580687803837,medium,45276.621516172854,2025-08-11 03:53:20.146187,-6.25706457053148,-0.625706457053148,60.0,timeout,85.0,76.5,50.085806878038376,-0.0001373316626831495,-0.625706457053148
2025-08-11 02:54:20.146187,BTCUSDT,breakout,45673.64136692351,44760.16853958504,47500.587021600455,85.0,0.5020990168628489,medium,45261.41124143698,2025-08-11 03:54:20.146187,-9.025558574908468,-0.9025558574908468,60.0,timeout,85.0,76.5,50.20990168628489,-0.00019760978771980956,-0.9025558574908468
2025-08-11 02:55:20.146187,BTCUSDT,breakout,45640.35685207405,44727.54971503257,47465.97112615702,85.0,0.5032280952330328,medium,45186.16143508539,2025-08-11 03:55:20.146187,-9.95161844287857,-0.9951618442878569,60.0,timeout,85.0,76.5,50.32280952330328,-0.00021804427329814654,-0.9951618442878569
2025-08-11 02:56:20.146187,BTCUSDT,breakout,45499.66477677967,44589.67148124408,47319.651367850856,93.0,0.5037594690827656,medium,45213.4218958931,2025-08-11 03:56:20.146187,-6.29109867711921,-0.6291098677119211,60.0,timeout,93.0,83.7,50.37594690827656,-0.00013826692367917872,-0.6291098677119211
2025-08-11 02:57:20.146187,BTCUSDT,breakout,45403.52894075925,44495.45836194407,47219.67009838962,85.0,0.5036926342791703,medium,45157.48221543731,2025-08-11 03:57:20.146187,-5.419110167471158,-0.5419110167471158,60.0,timeout,85.0,76.5,50.36926342791703,-0.00011935438266355465,-0.5419110167471158
2025-08-11 02:58:20.146187,BTCUSDT,breakout,45379.17789906473,44471.59434108344,47194.34501502732,93.0,0.5030636820491754,medium,45165.24426175507,2025-08-11 03:58:20.146187,-4.714356830912721,-0.4714356830912721,60.0,timeout,93.0,83.7,50.30636820491754,-0.00010388810571665039,-0.4714356830912721
2025-08-11 02:59:20.146187,BTCUSDT,breakout,45378.69400887883,44471.12012870125,47193.841769233986,88.0,0.501886330878955,medium,45277.79436670294,2025-08-11 03:59:20.146187,-2.2235025573047746,-0.22235025573047748,60.0,timeout,88.0,79.2,50.1886330878955,-4.899882215362395e-05,-0.22235025573047748
2025-08-11 03:00:20.146187,BTCUSDT,breakout,45250.70125627364,44345.68723114817,47060.72930652459,85.0,0.5003745232104478,medium,45381.49639456509,2025-08-11 04:00:20.146187,2.890455499257338,0.2890455499257338,60.0,timeout,85.0,76.5,50.03745232104478,6.38764796790105e-05,0.2890455499257338
2025-08-11 03:14:20.146187,BTCUSDT,trend,45368.85884054185,46276.23601735268,43554.10448692017,89.5,0.40084278001386076,medium,45375.000652004725,2025-08-11 04:14:20.146187,-0.1353750484327273,0.013537504843272732,60.0,timeout,89.5,80.55,40.084278001386075,-2.9838759865777238e-06,0.013537504843272732
